Alarms,TempMean,Humidity,Pressure,TempMin,TempMax
34,15,6.720833,98.708333,993.666666,4.5000,9.2000
34,18,5.679166,94.375000,980.450000,4.0000,6.9000
34,6,3.545833,90.125000,985.383333,0.8000,5.6000
34,10,4.191666,68.541666,1002.787500,1.2000,6.6000
34,12,3.941666,77.291666,1020.308333,2.8000,5.8000
34,8,2.170833,84.250000,1030.925000,0.3000,3.1000
34,7,0.970833,83.416666,1031.550000,-0.3000,2.2000
34,16,1.725000,80.913043,1031.987500,0.4000,2.9000
34,11,1.870833,87.625000,1029.758333,0.5000,2.6000
34,6,1.583333,81.541666,1017.837500,-0.3000,2.8000
34,14,-2.075000,90.125000,1020.216666,-5.4000,0.7000
34,8,0.950000,93.458333,1022.358333,-4.8000,3.7000
34,19,3.595833,92.041666,1013.966666,2.3000,4.4000
34,12,3.904166,98.333333,1012.320833,3.3000,4.5000
34,9,2.454166,97.125000,1005.137500,-0.1000,3.6000
34,10,-0.545833,94.083333,1009.725000,-1.2000,0.0000
34,8,-0.529166,95.708333,1015.270833,-1.5000,0.4000
34,9,0.533333,91.625000,1022.070833,-3.1000,5.4000
34,9,5.845833,86.500000,1019.650000,4.7000,6.9000
34,10,5.675000,95.166666,1019.870833,2.6000,7.6000
34,12,6.941666,96.416666,1016.029166,5.5000,7.7000
34,8,4.504166,95.583333,1019.733333,2.3000,6.9000
34,12,5.816666,98.083333,1015.900000,3.8000,7.3000
34,6,2.604166,87.666666,1022.700000,0.1000,5.5000
34,11,5.341666,95.750000,1020.345833,0.7000,8.2000
34,5,6.145833,67.041666,1007.020833,4.7000,8.8000
34,12,2.175000,54.625000,1030.458333,-1.5000,5.3000
34,18,0.450000,83.000000,1033.470833,-1.6000,3.1000
34,11,4.441666,87.833333,1022.683333,-0.1000,7.2000
34,6,4.179166,89.958333,1023.312500,-2.2000,7.7000
34,5,1.320833,99.458333,1026.108333,-1.5000,3.2000
34,4,2.887500,96.208333,1014.058333,-1.4000,6.7000
34,6,3.108333,85.750000,999.483333,2.0000,5.4000
34,4,1.520833,71.666666,1019.587500,-1.7000,3.2000
34,6,0.920833,92.583333,1020.170833,-1.5000,4.6000
34,10,4.833333,84.833333,1010.687500,1.1000,7.7000
34,7,2.504166,94.875000,1001.116666,-1.1000,4.8000
34,7,4.379166,88.291666,986.112500,1.6000,7.0000
34,4,1.008333,52.208333,998.137500,-0.3000,2.2000
34,8,2.983333,85.541666,999.562500,0.0000,6.4000
34,6,5.612500,94.347826,991.187500,3.4000,6.9000
34,16,-0.216666,75.291666,995.004166,-4.1000,4.6000
34,5,-1.495833,76.208333,1011.633333,-4.8000,2.6000
34,8,0.233333,89.250000,1015.370833,-2.5000,1.8000
34,8,-0.550000,97.000000,1017.291666,-2.5000,2.8000
34,17,1.270833,95.125000,1012.941666,0.1000,2.9000
34,11,-0.216666,94.458333,1007.916666,-3.5000,1.7000
34,12,-0.891666,84.333333,1006.550000,-4.7000,0.5000
34,12,-1.800000,78.958333,1013.854166,-2.9000,-0.5000
34,6,-3.270833,79.875000,1010.941666,-4.2000,-2.2000
34,6,-1.737500,93.791666,999.137500,-3.0000,-0.7000
34,8,-0.595833,97.208333,987.162500,-1.4000,0.2000
34,22,-0.395833,95.208333,989.987500,-1.6000,0.2000
34,8,-3.541666,90.000000,998.125000,-10.6000,0.7000
34,10,0.387500,93.333333,1001.633333,-0.8000,1.5000
34,7,0.304166,89.458333,1001.550000,-0.7000,1.1000
34,1,0.529166,91.250000,1001.870833,-0.6000,1.1000
34,7,0.587500,87.500000,1003.925000,-1.7000,1.2000
34,6,-0.970833,90.291666,1013.708333,-4.9000,1.7000
34,8,-0.166666,95.958333,1013.783333,-5.4000,2.1000
34,4,2.170833,90.791666,1013.545833,-3.4000,4.4000
34,6,0.741666,98.041666,1015.704166,-4.1000,3.5000
34,12,2.495833,96.916666,1000.987500,1.2000,4.3000
34,15,4.220833,92.875000,996.908333,2.9000,5.9000
34,20,5.520833,92.291666,986.300000,3.8000,7.0000
34,14,4.270833,89.375000,989.258333,1.4000,6.2000
34,16,2.829166,69.583333,1005.887500,1.2000,4.4000
34,12,1.895833,78.541666,1022.187500,-1.8000,6.3000
34,10,6.445833,88.500000,1022.808333,5.3000,8.2000
34,9,5.783333,96.208333,1028.400000,4.9000,6.8000
34,7,5.270833,85.583333,1026.916666,2.0000,10.3000
34,3,5.929166,83.250000,1016.962500,2.7000,9.0000
34,1,5.800000,96.375000,1019.254166,3.7000,8.3000
34,7,5.783333,93.041666,1012.412500,2.5000,8.8000
34,6,5.479166,88.208333,1003.445833,3.9000,7.1000
34,11,5.254166,91.125000,1013.225000,3.6000,7.1000
34,10,5.070833,97.875000,1018.766666,2.3000,7.3000
34,5,1.695833,85.791666,1040.200000,0.7000,2.6000
34,8,2.387500,85.541666,1039.129166,-0.5000,6.7000
34,4,3.954166,93.458333,1035.037500,1.9000,6.0000
34,6,4.725000,95.125000,1033.670833,2.1000,6.9000
34,7,6.987500,90.000000,1030.720833,3.3000,13.4000
34,13,6.158333,89.583333,1018.087500,2.8000,10.6000
34,12,5.258333,71.125000,1009.475000,-0.8000,9.8000
34,9,1.908695,76.521739,1012.669565,-2.5000,6.9000
34,11,1.787500,89.125000,1007.633333,-2.7000,4.7000
34,7,6.220833,87.083333,992.712500,4.1000,8.7000
34,11,5.133333,95.833333,978.666666,3.1000,7.4000
34,8,2.025000,94.708333,993.666666,0.8000,3.2000
34,3,3.716666,96.708333,999.904166,0.9000,5.5000
34,11,6.195833,97.291666,984.537500,4.0000,7.7000
34,14,4.229166,82.625000,991.404166,2.0000,5.7000
34,8,3.650000,90.291666,989.820833,2.1000,6.2000
34,7,0.679166,83.833333,997.075000,-2.7000,3.9000
34,3,0.212500,74.125000,1007.916666,-2.9000,4.6000
34,9,2.154166,94.541666,1003.350000,-1.0000,4.4000
34,4,3.783333,95.041666,986.029166,0.9000,6.3000
34,1,3.750000,94.583333,988.179166,0.6000,6.3000
34,8,3.920833,95.000000,988.416666,2.8000,6.0000
34,4,4.520833,87.958333,993.387500,1.5000,6.7000
34,10,4.683333,88.000000,981.666666,2.9000,7.3000
34,10,3.958333,72.083333,1000.387500,1.4000,7.1000
34,3,3.195833,68.083333,1022.333333,-0.9000,7.7000
34,10,6.537500,86.791666,1023.470833,2.8000,10.2000
34,9,7.675000,95.625000,1024.983333,3.8000,9.7000
34,8,5.575000,91.125000,1027.662500,0.3000,8.5000
34,9,6.487500,79.708333,1022.525000,4.5000,8.5000
34,7,5.220833,81.291666,1018.495833,3.0000,8.5000
34,10,4.045833,84.791666,1014.333333,0.5000,7.5000
34,10,5.266666,70.833333,1020.604166,2.8000,7.7000
34,11,7.595833,87.083333,1022.833333,5.4000,11.1000
34,12,8.070833,88.125000,1028.287500,4.9000,13.0000
34,12,7.966666,79.375000,1022.983333,5.0000,11.8000
34,10,6.841666,86.083333,1015.812500,4.2000,10.7000
34,7,3.666666,57.250000,1022.129166,-1.0000,6.4000
34,15,2.783333,63.625000,1026.816666,-2.9000,7.8000
34,10,5.470833,67.166666,1013.295833,1.1000,8.9000
34,11,7.187500,76.916666,1006.312500,5.2000,10.2000
34,6,9.041666,64.458333,1005.020833,5.6000,14.0000
34,10,9.141666,67.208333,1010.470833,4.9000,16.0000
34,7,8.883333,71.833333,1012.704166,5.8000,13.1000
34,9,7.800000,69.375000,1012.912500,3.8000,11.1000
34,11,4.987500,65.208333,1018.666666,1.8000,7.7000
34,11,2.295833,50.333333,1021.600000,-1.5000,5.1000
34,7,0.787500,67.666666,1025.104166,-2.8000,3.0000
34,6,1.112500,66.458333,1030.137500,-3.9000,5.8000
34,9,2.533333,53.250000,1031.929166,-3.2000,7.1000
34,3,3.554166,62.708333,1032.737500,-1.8000,7.2000
34,4,4.604166,54.833333,1034.845833,1.5000,8.1000
34,7,4.795833,59.666666,1034.520833,1.0000,8.6000
34,10,5.691666,63.458333,1030.616666,2.2000,9.3000
34,14,7.179166,60.041666,1033.595833,1.2000,13.2000
34,12,9.716666,59.291666,1036.404166,1.4000,17.0000
34,12,10.804166,56.583333,1036.845833,0.8000,18.9000
34,13,11.237500,54.291666,1033.025000,1.3000,19.2000
34,14,10.562500,55.708333,1024.020833,3.0000,16.7000
34,12,10.587500,61.541666,1021.258333,3.3000,15.7000
34,17,12.500000,56.041666,1018.583333,7.7000,17.3000
34,15,12.625000,55.416666,1011.058333,9.8000,16.8000
34,22,13.029166,73.500000,1010.979166,9.2000,18.3000
34,14,13.687500,78.625000,1011.225000,8.4000,18.8000
34,5,9.425000,94.125000,1010.054166,8.6000,11.6000
34,6,9.270833,96.583333,1017.216666,7.7000,10.3000
34,18,12.370833,67.250000,1024.220833,8.4000,17.5000
34,11,12.900000,75.833333,1018.116666,7.6000,19.5000
34,9,9.262500,91.125000,1006.008333,7.4000,12.4000
34,15,7.041666,74.875000,997.545833,2.4000,10.0000
34,20,4.120833,72.916666,1000.275000,0.2000,8.3000
34,12,4.729166,67.541666,1006.116666,0.2000,8.7000
34,11,6.320833,73.666666,1010.712500,0.4000,10.2000
34,13,4.495833,79.250000,1007.437500,0.2000,8.7000
34,9,4.816666,73.916666,1009.962500,-0.5000,9.6000
34,16,5.891666,77.333333,1007.420833,0.1000,9.9000
34,11,8.758333,93.166666,998.520833,7.0000,12.4000
34,13,8.966666,90.375000,1003.450000,4.7000,12.0000
34,7,7.583333,76.500000,1013.437500,2.5000,11.9000
34,9,8.004166,64.541666,1027.216666,4.0000,12.3000
34,10,7.475000,65.291666,1036.425000,2.7000,11.5000
34,13,8.162500,68.916666,1035.212500,0.7000,14.0000
34,7,9.225000,68.375000,1030.741666,0.9000,15.5000
34,19,13.433333,57.791666,1025.720833,4.6000,18.8000
34,11,11.225000,72.458333,1017.950000,9.2000,15.5000
34,8,11.470833,94.083333,1013.141666,9.2000,15.0000
34,7,14.329166,86.500000,1011.354166,6.5000,19.5000
34,24,13.925000,95.708333,1008.600000,11.1000,17.0000
34,22,15.950000,91.541666,1007.512500,10.9000,20.1000
34,13,10.470833,95.833333,1011.237500,6.0000,14.3000
34,18,11.495833,80.625000,1013.183333,5.9000,17.6000
34,18,10.137500,88.000000,1006.841666,8.1000,13.4000
34,11,11.308333,84.166666,1008.541666,9.1000,15.0000
34,13,9.716666,80.333333,1002.895833,7.8000,12.4000
34,23,8.995833,93.125000,999.904166,6.0000,11.9000
34,13,7.920833,75.500000,1004.816666,4.2000,11.5000
34,19,8.250000,67.125000,1017.704166,3.8000,11.7000
34,22,10.020833,89.916666,1013.870833,3.6000,13.7000
34,13,10.320833,70.875000,1018.545833,6.2000,14.0000
34,7,11.820833,89.208333,1014.958333,8.3000,15.4000
34,16,13.708333,79.208333,1014.800000,9.8000,17.6000
34,26,14.929166,86.208333,1009.991666,8.6000,19.9000
34,21,12.850000,79.791666,1013.737500,6.8000,17.7000
34,30,16.350000,86.000000,1009.958333,10.4000,22.9000
34,53,17.966666,82.000000,1009.487500,11.8000,25.7000
34,22,13.795833,77.041666,1013.412500,10.6000,18.5000
34,18,13.858333,88.166666,1011.495833,10.3000,18.4000
34,13,12.550000,85.583333,1017.683333,8.8000,16.5000
34,20,12.804166,79.791666,1020.483333,6.0000,17.1000
34,18,14.691666,84.083333,1015.579166,11.6000,16.5000
34,12,13.912500,87.500000,1013.308333,12.7000,15.7000
34,15,15.800000,86.291666,1011.425000,11.0000,20.3000
34,17,16.066666,84.625000,1017.441666,11.4000,21.3000
34,18,17.141666,77.041666,1014.870833,12.2000,20.8000
34,13,15.925000,82.958333,1015.937500,10.4000,19.9000
34,25,15.045833,82.291666,1019.283333,8.1000,21.0000
34,36,16.861904,87.142857,1015.076190,11.1000,22.3000
34,30,16.933333,85.500000,1009.045833,10.3000,21.3000
34,18,15.479166,92.625000,1007.100000,11.8000,19.5000
34,17,12.287500,83.875000,1014.745833,8.2000,17.0000
34,10,12.400000,77.291666,1023.204166,7.2000,16.3000
34,12,14.008333,75.625000,1026.195833,7.8000,19.1000
34,23,15.137500,74.833333,1027.408333,7.3000,19.6000
34,32,17.991666,85.000000,1022.666666,14.1000,22.8000
34,18,16.737500,87.708333,1018.720833,12.7000,20.7000
34,30,15.841666,77.791666,1021.283333,10.9000,20.2000
34,30,16.208333,81.958333,1022.233333,10.0000,22.9000
34,21,15.541666,85.833333,1016.604166,12.4000,20.6000
34,35,17.112500,80.416666,1006.675000,11.6000,27.7000
34,25,15.004166,82.041666,1005.675000,12.5000,17.9000
34,11,12.733333,68.791666,1011.741666,9.3000,16.3000
34,19,11.562500,71.458333,1016.804166,7.8000,15.1000
34,17,11.558333,88.291666,1011.329166,9.0000,14.2000
34,18,12.987500,70.166666,1009.525000,7.3000,18.1000
34,15,11.983333,87.125000,1001.129166,9.1000,15.3000
34,7,13.729166,84.083333,1006.041666,9.1000,18.8000
34,14,14.850000,80.333333,1011.245833,9.7000,20.1000
34,13,14.766666,81.875000,1014.712500,9.3000,19.3000
34,21,14.325000,81.875000,1015.491666,9.5000,19.0000
34,19,15.525000,76.041666,1012.195833,8.5000,21.5000
34,26,17.650000,81.416666,1010.941666,12.7000,23.3000
34,25,15.875000,85.875000,1012.729166,11.5000,21.2000
34,18,15.704166,85.958333,1014.329166,11.8000,21.5000
34,29,14.291666,84.333333,1011.791666,10.9000,18.1000
34,21,15.520833,77.416666,1012.679166,10.1000,20.0000
34,25,16.087500,79.333333,1013.954166,10.3000,22.1000
34,15,16.729166,80.500000,1011.908333,9.4000,23.0000
34,26,16.200000,89.708333,1011.891666,12.3000,19.3000
34,22,16.645833,84.708333,1011.891666,10.0000,20.6000
34,14,16.029166,92.708333,1012.475000,12.3000,20.2000
34,26,15.062500,94.666666,1017.237500,12.3000,17.3000
34,33,18.770833,85.875000,1018.350000,13.7000,24.0000
34,43,18.970833,84.083333,1019.129166,12.4000,25.3000
34,48,21.654166,78.416666,1019.475000,15.9000,26.7000
34,67,22.716666,71.958333,1018.416666,14.8000,28.2000
34,33,22.200000,72.916666,1015.125000,16.9000,26.9000
34,35,20.841666,83.208333,1009.895833,16.3000,25.4000
34,73,21.529166,82.291666,1010.729166,15.8000,26.6000
34,29,17.981818,93.272727,1012.400000,14.6000,22.6000
34,11,14.723529,97.705882,1016.552941,13.5000,15.6000
34,12,15.941666,87.416666,1017.958333,11.2000,20.7000
34,23,16.729166,73.625000,1015.941666,9.4000,23.3000
34,27,17.175000,78.625000,1014.733333,12.0000,23.5000
34,16,15.900000,80.500000,1013.150000,11.3000,21.7000
34,19,16.116666,82.833333,1009.512500,9.8000,22.6000
34,8,17.412500,80.375000,1004.520833,12.7000,21.8000
34,7,15.062500,92.625000,1002.862500,12.4000,20.3000
34,16,15.017391,92.043478,1003.539130,12.1000,19.7000
34,14,17.091666,84.291666,1008.562500,11.0000,23.8000
34,12,17.779166,93.041666,1002.641666,15.7000,22.7000
34,10,16.604166,88.041666,1004.995833,14.6000,19.8000
34,15,16.333333,84.583333,1006.983333,12.1000,20.5000
34,14,13.937500,78.083333,1008.687500,10.2000,18.7000
34,14,13.437500,77.708333,1011.079166,9.7000,19.3000
34,24,14.304166,88.250000,1007.750000,9.2000,19.7000
34,19,15.120833,81.583333,1009.400000,11.4000,18.7000
34,22,15.716666,90.458333,1003.391666,12.3000,20.0000
34,10,13.633333,95.333333,1003.216666,11.0000,17.4000
34,25,14.275000,89.541666,1008.070833,10.5000,18.7000
34,16,14.595833,84.125000,1016.858333,10.9000,19.6000
34,15,13.916666,78.750000,1023.658333,10.3000,18.1000
34,7,14.666666,84.250000,1022.566666,10.7000,19.4000
34,6,16.716666,89.416666,1021.762500,13.5000,20.6000
34,10,17.112500,87.250000,1025.883333,12.2000,23.2000
34,9,18.154166,84.541666,1024.450000,10.8000,23.6000
34,23,19.329166,78.958333,1022.779166,12.4000,24.0000
34,34,20.258333,80.458333,1020.695833,16.4000,24.0000
34,27,20.458333,87.833333,1013.658333,17.2000,24.4000
34,18,16.779166,93.791666,1014.516666,11.7000,20.4000
34,16,15.704166,81.791666,1019.229166,10.6000,21.2000
34,13,18.270833,82.541666,1013.908333,13.4000,22.9000
34,11,15.404166,83.291666,1008.441666,10.3000,19.3000
34,11,12.204166,78.250000,1014.316666,8.5000,16.7000
34,11,13.720833,82.166666,1012.554166,9.4000,18.3000
34,11,13.612500,93.958333,1008.112500,9.8000,16.0000
34,17,12.645833,80.875000,1006.154166,8.8000,16.0000
34,3,11.945833,84.083333,1012.816666,8.7000,15.7000
34,7,12.925000,84.375000,1014.108333,9.1000,17.4000
34,9,12.775000,89.416666,1020.241666,8.0000,16.9000
34,10,14.187500,92.791666,1015.291666,12.5000,16.0000
34,15,15.233333,97.875000,1009.979166,14.0000,16.4000
34,7,13.758333,90.958333,1011.058333,11.0000,16.0000
34,13,13.820833,86.333333,1017.616666,11.2000,17.7000
34,12,13.404166,72.708333,1023.658333,11.7000,15.9000
34,6,13.545833,73.833333,1024.795833,10.8000,17.4000
34,4,13.083333,76.541666,1008.279166,11.6000,14.8000
34,9,11.854166,71.458333,1010.641666,10.4000,13.9000
34,6,9.908333,63.250000,1007.604166,6.3000,12.9000
34,17,9.666666,70.000000,1018.404166,4.5000,14.4000
34,2,9.729166,73.708333,1025.575000,4.9000,14.1000
34,7,12.620833,86.875000,1021.450000,7.5000,15.3000
34,7,13.566666,88.666666,1018.787500,8.8000,21.0000
34,3,11.725000,90.666666,1015.466666,4.3000,19.6000
34,12,11.791666,85.083333,1018.062500,9.3000,13.7000
34,14,11.579166,94.625000,1013.062500,9.9000,13.1000
34,9,12.454166,90.833333,1009.870833,11.3000,13.4000
34,5,12.625000,89.166666,1010.079166,11.2000,13.8000
34,8,14.041666,95.291666,1003.816666,10.5000,17.7000
34,12,13.062500,90.208333,1000.883333,10.5000,16.8000
34,9,11.862500,91.958333,993.837500,8.5000,15.7000
34,12,10.362500,75.416666,993.237500,7.2000,13.7000
34,3,8.820833,71.666666,996.062500,5.9000,11.6000
34,5,7.600000,84.583333,1001.370833,4.3000,10.0000
34,7,7.762500,78.500000,1014.175000,4.6000,10.9000
34,8,6.445833,84.041666,1013.720833,5.7000,7.2000
34,4,4.862500,69.708333,1022.766666,-0.1000,7.9000
34,2,3.841666,77.125000,1024.425000,0.0000,8.3000
34,5,4.454166,75.458333,1019.183333,-1.1000,9.6000
34,12,8.375000,91.083333,998.895833,4.4000,13.3000
34,24,9.625000,91.708333,997.391666,5.9000,14.0000
34,13,9.425000,90.166666,999.783333,6.4000,12.8000
34,4,11.045833,93.708333,996.837500,8.6000,13.6000
34,12,10.566666,86.083333,999.358333,8.5000,13.5000
34,5,10.095833,90.833333,1006.237500,7.3000,13.1000
34,8,10.245833,86.166666,1008.616666,7.9000,13.6000
34,6,10.729166,92.791666,1008.333333,8.7000,12.4000
34,12,11.695833,99.250000,1005.750000,11.1000,12.2000
34,8,10.433333,94.333333,1006.991666,7.3000,13.7000
34,7,9.695833,95.500000,1003.254166,6.1000,12.0000
34,7,10.558333,91.083333,1001.850000,9.2000,12.7000
34,6,9.695833,93.916666,1009.812500,6.7000,13.6000
34,7,7.145833,90.875000,1019.666666,5.0000,8.4000
34,6,8.787500,89.166666,1016.566666,4.4000,12.2000
34,2,10.450000,82.666666,1015.845833,7.0000,13.7000
34,12,11.075000,98.458333,1006.670833,6.5000,12.8000
34,12,9.979166,87.208333,1006.737500,6.6000,13.0000
34,5,9.245833,94.416666,1001.812500,6.6000,14.0000
34,16,7.337500,90.250000,1005.141666,5.4000,10.3000
34,8,5.016666,84.458333,1017.258333,1.7000,9.0000
34,4,4.204166,76.375000,1027.879166,1.2000,7.6000
34,2,4.058333,82.750000,1027.970833,0.2000,8.2000
34,4,5.612500,83.916666,1023.087500,2.0000,9.3000
34,20,5.754166,78.833333,1009.608333,3.3000,7.0000
34,2,7.570833,97.125000,989.762500,6.3000,8.8000
34,6,5.025000,89.916666,995.862500,3.7000,6.5000
34,7,2.704166,78.750000,1001.083333,1.6000,3.8000
34,4,1.541666,82.916666,1002.645833,0.9000,2.4000
34,7,3.612500,86.500000,1004.866666,1.7000,4.9000
34,5,3.950000,92.625000,1007.270833,2.2000,4.8000
34,6,3.558333,91.500000,1008.637500,2.9000,4.6000
34,4,3.808333,90.166666,1011.900000,2.9000,5.5000
34,6,5.341666,89.250000,1004.416666,4.3000,6.4000
34,6,5.291666,84.666666,998.587500,2.9000,6.6000
34,2,4.633333,85.666666,999.066666,1.4000,7.4000
34,3,5.033333,91.958333,1007.762500,2.3000,8.7000
34,1,5.129166,92.041666,1016.566666,1.2000,6.2000
34,1,6.891666,96.208333,1004.854166,5.7000,7.8000
34,4,6.479166,98.083333,1011.904166,5.3000,7.4000
34,8,7.258333,94.541666,1008.083333,5.6000,8.4000
34,6,5.670833,93.041666,1007.750000,0.6000,8.7000
34,10,5.608333,96.666666,1019.350000,2.1000,7.6000
34,7,7.054166,96.750000,1015.687500,5.4000,8.5000
34,6,7.750000,95.583333,1011.512500,6.8000,8.5000
34,5,7.062500,94.041666,1015.037500,5.7000,8.5000
34,6,5.479166,91.166666,1016.550000,4.9000,6.0000
34,6,5.845833,95.791666,1013.795833,5.3000,6.3000
34,6,5.887500,96.958333,1004.766666,5.5000,6.3000
34,3,7.241666,98.458333,994.329166,6.3000,7.9000
34,7,6.620833,97.708333,983.679166,1.2000,7.9000
34,2,1.100000,81.208333,1001.016666,-0.4000,3.1000
34,3,-0.004166,80.541666,1016.737500,-2.7000,3.4000
34,4,0.900000,85.333333,1016.841666,-3.4000,4.3000
34,5,0.633333,79.375000,1017.525000,-2.2000,3.4000
34,6,3.083333,93.083333,1016.800000,-2.6000,7.2000
34,10,6.570833,91.875000,1013.437500,5.7000,7.3000
34,7,6.654166,89.041666,1004.895833,5.6000,7.3000
34,3,8.862500,94.875000,990.829166,6.4000,9.8000
34,9,6.091666,82.541666,995.012500,2.4000,9.3000
34,8,6.441666,92.208333,983.283333,2.8000,9.3000
34,3,4.470833,82.166666,988.491666,1.7000,6.7000
34,5,1.741666,78.875000,1011.025000,-1.4000,4.4000
34,5,4.429166,92.208333,1000.091666,2.5000,6.5000
34,12,2.187500,97.041666,994.816666,0.5000,3.9000
34,1,3.466666,84.958333,986.208333,0.3000,4.8000
34,2,3.462500,93.333333,979.958333,2.1000,4.5000
34,3,3.275000,92.541666,985.545833,1.3000,4.9000
34,5,3.604166,92.916666,998.825000,2.0000,4.7000
34,3,3.670833,97.000000,1000.345833,1.9000,5.1000
34,6,3.812500,95.458333,1007.229166,1.3000,5.8000
34,8,4.641666,94.833333,1011.329166,0.4000,6.5000
34,11,5.641666,98.291666,993.887500,5.1000,6.3000
34,6,5.433333,97.291666,987.812500,2.7000,6.6000
34,1,0.729166,94.666666,1022.329166,-0.9000,2.8000
34,12,-0.187500,90.625000,1034.820833,-2.1000,1.5000
34,10,-0.312500,86.291666,1039.670833,-1.6000,0.6000
34,5,4.670833,93.458333,1026.633333,0.5000,7.2000
34,8,7.254166,93.083333,1014.187500,6.1000,8.1000
34,10,5.013043,77.304347,1023.417391,2.9000,6.9000
34,1,5.630434,83.695652,1024.021739,3.4000,6.2000
34,24,5.700000,87.916666,1014.483333,4.4000,6.8000
34,6,6.195833,83.375000,1004.595833,4.4000,7.8000
34,8,3.425000,63.958333,1013.637500,-0.3000,5.8000
34,4,2.575000,89.958333,1023.620833,-2.7000,6.8000
34,8,6.641666,95.041666,1016.866666,5.0000,7.4000
34,8,5.612500,92.625000,1012.887500,4.1000,7.7000
34,12,7.387500,84.291666,1008.570833,5.0000,10.0000
34,12,3.391666,94.666666,1008.716666,2.1000,5.0000
34,4,2.908333,91.916666,1012.829166,-1.6000,4.3000
34,6,4.208333,93.166666,1014.583333,-1.3000,7.9000
34,9,6.095833,95.416666,1007.637500,3.3000,8.2000
34,9,3.350000,94.416666,1009.945833,1.3000,5.4000
34,8,5.933333,91.333333,995.000000,4.5000,9.0000
34,11,7.529166,87.958333,998.416666,5.7000,10.6000
34,8,6.308333,85.125000,1016.187500,4.0000,7.5000
34,5,5.652173,92.869565,1011.282608,4.7000,6.7000
34,4,5.641666,92.083333,1009.262500,4.3000,6.7000
34,3,3.716666,78.708333,1030.529166,1.2000,6.3000
34,8,5.850000,92.000000,1035.708333,3.5000,6.8000
34,10,6.587500,88.291666,1027.612500,5.4000,8.3000
34,10,4.595833,82.250000,1028.583333,-1.0000,7.3000
34,11,5.075000,97.000000,1023.437500,-1.3000,8.1000
34,11,6.062500,91.000000,1013.329166,4.4000,7.4000
34,13,5.716666,89.250000,1013.445833,4.5000,7.1000
34,7,4.987500,93.291666,1010.712500,3.3000,6.5000
34,9,4.833333,94.666666,1000.604166,3.3000,6.7000
34,11,4.566666,95.208333,986.116666,3.5000,5.4000
34,4,4.275000,90.000000,989.783333,2.4000,6.2000
34,7,3.450000,93.625000,993.016666,2.4000,5.5000
34,11,5.662500,93.750000,992.129166,3.7000,7.4000
34,9,7.670833,93.083333,986.395833,6.3000,9.1000
34,7,4.062500,73.833333,996.579166,0.6000,6.3000
34,7,2.675000,89.583333,999.145833,-0.1000,5.3000
34,6,2.150000,84.958333,1006.387500,-1.3000,4.2000
34,8,3.000000,83.416666,1024.462500,-1.7000,6.6000
34,12,6.029166,88.166666,1022.012500,1.5000,8.6000
34,6,2.766666,99.166666,1026.237500,0.3000,4.2000
34,10,4.141666,90.041666,1015.370833,3.1000,5.4000
34,8,5.791666,91.500000,986.091666,3.6000,9.1000
34,11,5.112500,83.416666,971.237500,2.1000,7.6000
34,9,2.825000,89.291666,978.587500,0.8000,4.9000
34,17,4.045833,79.500000,989.362500,1.9000,6.2000
34,26,2.173076,87.230769,1003.819230,-0.3000,5.4000
34,11,2.041666,93.250000,1014.300000,-2.3000,4.3000
34,4,5.958333,95.958333,1006.475000,3.1000,8.1000
34,1,8.066666,89.333333,985.862500,3.8000,10.7000
34,5,5.950000,84.333333,991.833333,5.0000,6.8000
34,12,5.020833,85.166666,1000.962500,2.8000,7.0000
34,9,3.454166,88.875000,1004.345833,1.0000,7.0000
34,7,4.487500,95.083333,1001.787500,1.5000,7.2000
34,11,5.425000,84.291666,1003.700000,3.1000,7.5000
34,5,5.937500,85.083333,993.712500,1.8000,7.9000
34,7,5.145833,76.916666,996.833333,3.2000,6.5000
34,6,3.254166,80.791666,1005.825000,1.7000,5.6000
34,5,2.233333,94.375000,982.908333,0.2000,4.6000
34,1,-0.325000,88.125000,997.875000,-3.6000,1.6000
34,7,2.437500,89.791666,1002.645833,0.0000,6.4000
34,15,3.508333,93.458333,988.325000,2.0000,6.2000
34,9,4.226086,84.826086,982.108695,2.0000,7.5000
34,10,3.743589,88.666666,990.253846,1.0000,7.1000
34,8,3.000000,96.208333,1000.025000,1.7000,3.9000
34,1,3.508333,91.875000,1003.562500,1.6000,6.7000
34,7,2.808333,89.583333,1002.158333,0.0000,6.5000
34,1,2.454166,90.000000,1003.741666,-0.4000,4.9000
34,6,2.300000,91.833333,1010.966666,-1.2000,5.8000
34,4,5.920833,92.083333,1002.737500,3.5000,7.5000
34,8,6.158333,91.208333,1005.208333,3.5000,8.7000
34,8,5.066666,94.458333,992.891666,3.2000,7.1000
34,2,6.337500,80.416666,995.329166,4.5000,8.0000
34,4,4.479166,87.166666,988.400000,2.0000,6.4000
34,5,2.162500,78.916666,1004.375000,-0.9000,6.3000
34,5,1.458333,68.791666,1020.350000,-2.6000,4.9000
34,5,5.745833,86.541666,1007.037500,2.5000,8.3000
34,3,6.166666,87.833333,1013.491666,2.3000,9.4000
34,6,5.900000,89.166666,1018.325000,2.7000,8.2000
34,8,6.408333,85.541666,1014.970833,2.9000,8.6000
34,4,4.579166,83.541666,1022.100000,0.4000,8.3000
34,13,3.112500,66.916666,1030.237500,-1.1000,5.3000
